"dateEndOfInteraction","dateStartOfInteraction","endOfInteraction","startOfInteraction","subjectID","ID"
"17/04/2024","17/04/2024","15:34:58","15:34:15","mt28",""
"17/04/2024","17/04/2024","15:35:22","15:34:59","mt28",""
"17/04/2024","17/04/2024","15:37:29","15:35:50","mt28",""
"17/04/2024","17/04/2024","15:39:37","15:38:41","mt28",""
"17/04/2024","17/04/2024","15:40:58","15:39:49","mt28",""
"17/04/2024","17/04/2024","15:41:59","15:41:17","mt28",""
"17/04/2024","17/04/2024","15:46:58","15:42:00","mt28",""
"17/04/2024","17/04/2024","15:47:58","15:47:00","mt28",""
"17/04/2024","17/04/2024","15:49:17","15:48:15","mt28",""
"17/04/2024","17/04/2024","16:50:45","16:49:54","mt28",""
"17/04/2024","17/04/2024","16:52:15","16:51:12","mt28",""
"17/04/2024","17/04/2024","16:56:30","16:52:40","mt28",""
"17/04/2024","17/04/2024","16:59:05","16:56:46","mt28",""
"17/04/2024","17/04/2024","17:08:14","17:07:08","mt28",""
"17/04/2024","17/04/2024","17:11:18","17:08:46","mt28",""
"17/04/2024","17/04/2024","17:14:20","17:13:32","mt28",""
"17/04/2024","17/04/2024","17:19:17","17:17:20","mt28",""
"17/04/2024","17/04/2024","17:22:08","17:21:13","mt28",""
"17/04/2024","17/04/2024","17:31:26","17:28:24","mt28",""
"17/04/2024","17/04/2024","17:34:08","17:31:44","mt28",""
"17/04/2024","17/04/2024","17:36:24","17:35:48","mt28",""
"17/04/2024","17/04/2024","17:37:43","17:36:33","mt28",""
"17/04/2024","17/04/2024","17:39:01","17:38:19","mt28",""
"17/04/2024","17/04/2024","17:39:59","17:39:14","mt28",""
"17/04/2024","17/04/2024","17:43:54","17:40:04","mt28",""
"17/04/2024","17/04/2024","17:47:54","17:46:02","mt28",""
"17/04/2024","17/04/2024","17:50:44","17:48:27","mt28",""
"17/04/2024","17/04/2024","17:57:25","17:54:34","mt28",""
"19/04/2024","19/04/2024","10:30:20","10:29:36","mt28",""
"19/04/2024","19/04/2024","10:33:51","10:32:53","mt28",""
"19/04/2024","19/04/2024","10:37:44","10:37:01","mt28",""
"19/04/2024","19/04/2024","10:49:41","10:45:07","mt28",""
"19/04/2024","19/04/2024","10:52:51","10:49:52","mt28",""
"19/04/2024","19/04/2024","10:58:34","10:53:45","mt28",""
"19/04/2024","19/04/2024","11:12:19","11:12:01","mt28",""
"19/04/2024","19/04/2024","11:17:24","11:15:35","mt28",""
"19/04/2024","19/04/2024","11:29:17","11:28:56","mt28",""
"19/04/2024","19/04/2024","11:30:32","11:29:27","mt28",""
"19/04/2024","19/04/2024","12:04:19","12:03:38","mt28",""
"19/04/2024","19/04/2024","14:07:54","14:07:35","mt28",""
"19/04/2024","19/04/2024","14:16:13","14:14:37","mt28",""
"19/04/2024","19/04/2024","14:17:20","14:16:28","mt28",""
"19/04/2024","19/04/2024","14:21:17","14:20:24","mt28",""
"19/04/2024","19/04/2024","14:22:36","14:21:19","mt28",""
"19/04/2024","19/04/2024","14:28:51","14:25:54","mt28",""
"19/04/2024","19/04/2024","14:31:45","14:29:10","mt28",""
"19/04/2024","19/04/2024","14:33:23","14:33:04","mt28",""
"19/04/2024","19/04/2024","14:35:03","14:33:30","mt28",""
"19/04/2024","19/04/2024","14:36:28","14:35:42","mt28",""
"19/04/2024","19/04/2024","14:37:10","14:36:38","mt28",""
"19/04/2024","19/04/2024","14:40:23","14:37:25","mt28",""
"18/03/2024","18/03/2024","22:15:33","20:23:32","nf29",""
"18/03/2024","18/03/2024","22:19:49","22:15:36","nf29",""
"18/03/2024","18/03/2024","23:28:27","22:20:25","nf29",""
"18/03/2024","18/03/2024","00:09:31","23:28:30","nf29",""
"19/03/2024","19/03/2024","00:09:53","00:09:34","nf29",""
"19/03/2024","19/03/2024","00:15:49","00:09:57","nf29",""
"19/03/2024","19/03/2024","01:29:35","00:15:52","nf29",""
"19/03/2024","19/03/2024","01:38:30","01:29:49","nf29",""
"19/03/2024","19/03/2024","05:05:02","01:38:34","nf29",""
"19/03/2024","19/03/2024","05:25:51","05:05:12","nf29",""
"19/03/2024","19/03/2024","05:59:49","05:25:55","nf29",""
"19/03/2024","19/03/2024","06:46:37","06:02:10","nf29",""
"25/03/2024","25/03/2024","21:55:33","21:13:32","nf29",""
"25/03/2024","25/03/2024","22:22:44","21:55:36","nf29",""
"25/03/2024","25/03/2024","22:32:32","22:22:48","nf29",""
"25/03/2024","25/03/2024","22:44:12","22:32:36","nf29",""
"25/03/2024","25/03/2024","00:53:49","22:44:15","nf29",""
"26/03/2024","26/03/2024","01:37:35","00:53:51","nf29",""
"26/03/2024","26/03/2024","05:21:58","01:37:54","nf29",""
"26/03/2024","26/03/2024","10:23:16","05:22:00","nf29",""
"17/04/2024","17/04/2024","11:14:13","11:08:59","rr16",""
"17/04/2024","17/04/2024","11:15:27","11:14:32","rr16",""
"17/04/2024","17/04/2024","11:16:59","11:16:01","rr16",""
"17/04/2024","17/04/2024","11:18:19","11:17:50","rr16",""
"17/04/2024","17/04/2024","11:21:03","11:18:26","rr16",""
"17/04/2024","17/04/2024","11:23:36","11:23:28","rr16",""
"17/04/2024","17/04/2024","11:25:07","11:23:59","rr16",""
"17/04/2024","17/04/2024","11:25:52","11:25:18","rr16",""
"17/04/2024","17/04/2024","11:29:09","11:26:11","rr16",""
"17/04/2024","17/04/2024","11:38:00","11:36:44","rr16",""
"17/04/2024","17/04/2024","11:45:24","11:39:42","rr16",""
"17/04/2024","17/04/2024","11:48:55","11:45:26","rr16",""
"17/04/2024","17/04/2024","11:49:21","11:48:57","rr16",""
"17/04/2024","17/04/2024","11:52:20","11:49:52","rr16",""
"17/04/2024","17/04/2024","11:53:19","11:52:26","rr16",""
"17/04/2024","17/04/2024","11:55:34","11:54:17","rr16",""
"17/04/2024","17/04/2024","11:57:13","11:55:54","rr16",""
"17/04/2024","17/04/2024","11:58:04","11:57:16","rr16",""
"17/04/2024","17/04/2024","11:59:02","11:58:36","rr16",""
"17/04/2024","17/04/2024","12:00:44","11:59:34","rr16",""
"17/04/2024","17/04/2024","12:01:17","12:00:58","rr16",""
"17/04/2024","17/04/2024","12:02:00","12:01:20","rr16",""
"17/04/2024","17/04/2024","12:03:19","12:02:05","rr16",""
"17/04/2024","17/04/2024","12:03:46","12:03:45","rr16",""
"17/04/2024","17/04/2024","12:06:50","12:03:59","rr16",""
"17/04/2024","17/04/2024","12:09:18","12:06:53","rr16",""
"17/04/2024","17/04/2024","12:13:19","12:11:16","rr16",""
"17/04/2024","17/04/2024","12:15:40","12:13:22","rr16",""
"17/04/2024","17/04/2024","12:17:34","12:16:10","rr16",""
"17/04/2024","17/04/2024","12:21:10","12:18:12","rr16",""
"17/04/2024","17/04/2024","12:22:43","12:21:15","rr16",""
"17/04/2024","17/04/2024","12:23:06","12:22:44","rr16",""
"17/04/2024","17/04/2024","12:24:58","12:23:37","rr16",""
"17/04/2024","17/04/2024","12:26:46","12:26:25","rr16",""
"17/04/2024","17/04/2024","12:27:49","12:27:07","rr16",""
"17/04/2024","17/04/2024","12:28:51","12:27:51","rr16",""
"17/04/2024","17/04/2024","12:31:04","12:29:50","rr16",""
"17/04/2024","17/04/2024","12:35:37","12:31:19","rr16",""
"17/04/2024","17/04/2024","12:39:56","12:36:15","rr16",""
"17/04/2024","17/04/2024","12:41:08","12:40:14","rr16",""
"17/04/2024","17/04/2024","12:46:52","12:41:09","rr16",""
"17/04/2024","17/04/2024","12:53:44","12:49:18","rr16",""
"17/04/2024","17/04/2024","12:59:47","12:54:15","rr16",""
"17/04/2024","17/04/2024","13:01:53","13:00:04","rr16",""
"17/04/2024","17/04/2024","13:04:38","13:03:19","rr16",""
"17/04/2024","17/04/2024","13:06:35","13:05:11","rr16",""
"17/04/2024","17/04/2024","13:07:25","13:07:03","rr16",""
"17/04/2024","17/04/2024","13:07:53","13:07:26","rr16",""
"17/04/2024","17/04/2024","13:09:11","13:08:30","rr16",""
"17/04/2024","17/04/2024","13:09:55","13:09:14","rr16",""
"17/04/2024","17/04/2024","13:10:17","13:09:59","rr16",""
"17/04/2024","17/04/2024","13:10:40","13:10:21","rr16",""
"17/04/2024","17/04/2024","13:14:33","13:11:05","rr16",""
"17/04/2024","17/04/2024","13:15:28","13:14:36","rr16",""
"17/04/2024","17/04/2024","13:19:36","13:15:32","rr16",""
"17/04/2024","17/04/2024","13:22:27","13:20:07","rr16",""
"17/04/2024","17/04/2024","13:23:34","13:22:33","rr16",""
"17/04/2024","17/04/2024","13:27:44","13:24:47","rr16",""
"17/04/2024","17/04/2024","13:29:36","13:28:19","rr16",""
"17/04/2024","17/04/2024","13:31:44","13:30:36","rr16",""
"17/04/2024","17/04/2024","13:34:37","13:31:49","rr16",""
"17/04/2024","17/04/2024","13:34:58","13:34:44","rr16",""
"17/04/2024","17/04/2024","13:38:00","13:35:08","rr16",""
"17/04/2024","17/04/2024","13:38:52","13:38:28","rr16",""
"17/04/2024","17/04/2024","13:42:01","13:38:52","rr16",""
"17/04/2024","17/04/2024","13:45:21","13:42:44","rr16",""
"17/04/2024","17/04/2024","13:48:54","13:45:52","rr16",""
"17/04/2024","17/04/2024","13:50:17","13:49:17","rr16",""
"17/04/2024","17/04/2024","13:55:40","13:50:18","rr16",""
"17/04/2024","17/04/2024","13:56:00","13:55:42","rr16",""
"17/04/2024","17/04/2024","13:56:59","13:56:17","rr16",""
"17/04/2024","17/04/2024","13:59:30","13:57:11","rr16",""
"17/04/2024","17/04/2024","14:00:18","13:59:31","rr16",""
"17/04/2024","17/04/2024","14:01:33","14:01:02","rr16",""
"17/04/2024","17/04/2024","14:04:33","14:01:42","rr16",""
"17/04/2024","17/04/2024","14:10:02","14:05:06","rr16",""
"17/04/2024","17/04/2024","14:11:40","14:10:06","rr16",""
"17/04/2024","17/04/2024","14:14:40","14:11:57","rr16",""
"17/04/2024","17/04/2024","14:15:02","14:14:56","rr16",""
"17/04/2024","17/04/2024","14:16:20","14:15:19","rr16",""
"17/04/2024","17/04/2024","14:19:03","14:16:25","rr16",""
"17/04/2024","17/04/2024","14:20:28","14:19:32","rr16",""
"17/04/2024","17/04/2024","14:22:08","14:20:45","rr16",""
"17/04/2024","17/04/2024","14:25:12","14:22:09","rr16",""
"17/04/2024","17/04/2024","14:28:31","14:25:28","rr16",""
"17/04/2024","17/04/2024","14:32:03","14:28:47","rr16",""
"17/04/2024","17/04/2024","14:39:13","14:32:07","rr16",""
"17/04/2024","17/04/2024","14:39:25","14:39:14","rr16",""
"17/04/2024","17/04/2024","14:48:06","14:40:04","rr16",""
"17/04/2024","17/04/2024","14:53:06","14:48:22","rr16",""
"17/04/2024","17/04/2024","14:54:52","14:53:26","rr16",""
"17/04/2024","17/04/2024","14:57:09","14:55:03","rr16",""
"17/04/2024","17/04/2024","14:58:42","14:57:21","rr16",""
"17/04/2024","17/04/2024","15:02:29","14:58:45","rr16",""
"17/04/2024","17/04/2024","15:05:40","15:03:09","rr16",""
"17/04/2024","17/04/2024","15:13:16","15:05:55","rr16",""
"17/04/2024","17/04/2024","15:14:50","15:13:34","rr16",""
"17/04/2024","17/04/2024","15:19:54","15:14:58","rr16",""
"17/04/2024","17/04/2024","15:20:43","15:20:02","rr16",""
"17/04/2024","17/04/2024","15:23:35","15:21:20","rr16",""
"17/04/2024","17/04/2024","15:26:27","15:23:35","rr16",""
"17/04/2024","17/04/2024","15:27:11","15:26:30","rr16",""
"17/04/2024","17/04/2024","15:29:37","15:27:22","rr16",""
"17/04/2024","17/04/2024","15:33:07","15:30:50","rr16",""
"17/04/2024","17/04/2024","15:33:41","15:33:09","rr16",""
"17/04/2024","17/04/2024","15:34:40","15:33:54","rr16",""
"17/04/2024","17/04/2024","15:36:44","15:35:12","rr16",""
"17/04/2024","17/04/2024","15:37:45","15:36:48","rr16",""
"17/04/2024","17/04/2024","15:39:10","15:37:47","rr16",""
"17/04/2024","17/04/2024","15:41:46","15:40:06","rr16",""
"17/04/2024","17/04/2024","15:43:00","15:42:44","rr16",""
"17/04/2024","17/04/2024","15:44:14","15:43:24","rr16",""
"17/04/2024","17/04/2024","15:48:59","15:44:42","rr16",""
"17/04/2024","17/04/2024","16:01:51","16:00:43","rr16",""
"17/04/2024","17/04/2024","16:05:36","16:05:00","rr16",""
"17/04/2024","17/04/2024","16:07:23","16:06:53","rr16",""
"17/04/2024","17/04/2024","16:09:54","16:07:56","rr16",""
"17/04/2024","17/04/2024","16:17:33","16:14:26","rr16",""
"17/04/2024","17/04/2024","16:18:58","16:17:34","rr16",""
